step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.221008596953393,0,0.0,0.9631361418229969,0,0.0
10.0,0,0.0,0.0,13.512838123851575,0,0.0,0.9609367510360765,0,0.0
15.0,0,0.0,0.0,11.76824724302499,0,0.0,0.815020637623068,0,0.0
20.0,0,0.0,0.0,9.464480724544954,0,0.0,0.7373672822892476,0,0.0
25.0,3,8.0,0.4444444444444444,10.205579246863298,3,8.0,0.6147393589234155,3,8.0
30.0,1,5.0,0.23809523809523808,10.025006161147875,1,10.0,0.6581806837820933,1,10.0
35.0,2,6.0,0.25,10.940212645782049,2,6.0,0.7493838904415958,2,6.0
40.0,1,2.0,0.07142857142857142,11.111505016946355,1,2.0,0.8037475922079823,1,2.0
45.0,1,7.0,0.25925925925925924,11.487012389542887,1,7.0,0.7695063931604685,1,7.0
50.0,2,2.0,0.07407407407407407,10.26963191334135,2,2.0,0.6915380480491364,2,2.0
55.0,5,17.0,0.5862068965517241,10.184430945308915,5,17.0,0.6011734951760613,5,17.0
60.0,0,0.0,0.0,9.941058589095727,0,6.0,0.6672439524534981,0,6.0
65.0,2,6.0,0.2,9.991018173134705,2,6.0,0.6340405612927728,2,6.0
70.0,1,2.0,0.06451612903225806,9.897349424487324,1,6.0,0.6229018805835118,1,6.0
75.0,4,16.0,0.5333333333333333,10.852617302603088,4,16.0,0.6588373053343577,4,16.0
80.0,0,0.0,0.0,11.967262802600683,0,7.0,0.9034800845554067,0,7.0
85.0,0,0.0,0.0,10.367851996128458,0,0.0,0.6526516776332819,0,0.0
90.0,4,15.0,0.5172413793103449,9.269838621528248,4,16.0,0.5142128965645106,4,16.0
95.0,1,1.0,0.03225806451612903,8.53540121503726,1,8.0,0.501790356218384,1,8.0
100.0,7,21.0,0.6774193548387096,8.036763434962454,6,21.0,0.4176265101106538,6,21.0
105.0,2,9.0,0.28125,8.997615399871169,2,31.0,0.5290029101569262,2,31.0
110.0,4,15.0,0.46875,9.15389613868295,4,36.0,0.4987974743816559,4,36.0
115.0,1,3.0,0.08571428571428572,9.979942861921474,1,18.0,0.5487005527091604,1,18.0
120.0,6,22.0,0.6470588235294118,9.300996761380881,6,36.0,0.4200552954196299,6,36.0
125.0,2,11.0,0.3333333333333333,10.156365581317724,2,26.0,0.6531834468065973,2,26.0
130.0,4,14.0,0.4117647058823529,10.575335969638768,2,24.0,0.6885941802187143,2,24.0
135.0,5,27.0,0.84375,9.691792366447915,4,32.0,0.5555267312024207,4,32.0
140.0,3,5.0,0.15151515151515152,8.78631062797281,3,26.0,0.4533456043300069,3,26.0
145.0,6,32.0,0.9411764705882353,10.141790254581238,5,45.0,0.5852699140290936,5,45.0
150.0,1,8.0,0.22857142857142856,11.060485878384828,1,17.0,0.7499224124535478,1,17.0
155.0,1,3.0,0.08823529411764706,10.589172411350788,1,20.0,0.6395269186169015,1,20.0
160.0,5,19.0,0.5428571428571428,9.562802437689172,5,19.0,0.510935050415947,5,19.0
165.0,1,3.0,0.09090909090909091,8.31133821894837,1,15.0,0.41118319930139424,1,15.0
170.0,5,18.0,0.5806451612903226,9.574172957003364,4,21.0,0.5183559889474432,4,21.0
175.0,1,1.0,0.03125,10.571081738933307,1,11.0,0.7286065564692722,1,11.0
180.0,3,16.0,0.5,10.581226668296875,3,26.0,0.6538466143711791,3,26.0
185.0,1,5.0,0.14705882352941177,10.170071540490978,1,16.0,0.6381085808667359,1,16.0
190.0,7,27.0,0.7941176470588235,8.82518694825312,6,33.0,0.4442890734527061,6,33.0
195.0,7,55.0,1.6666666666666667,8.16523059785428,7,59.0,0.42106608686397695,7,59.0
200.0,8,87.0,2.71875,7.852889987837818,8,87.0,0.38841711630619397,8,87.0
205.0,11,140.0,4.242424242424242,7.860744758565617,11,140.0,0.4169340435146985,11,140.0
210.0,3,18.0,0.5,7.72774633171694,3,84.0,0.43638579119875626,3,84.0
215.0,4,12.0,0.3333333333333333,9.522824569539985,3,35.0,0.5541502594793163,3,35.0
220.0,2,4.0,0.1111111111111111,10.068247234785746,2,31.0,0.647617495140641,2,31.0
225.0,5,27.0,0.7105263157894737,10.915615498003513,4,49.0,0.5983680619715973,4,49.0
230.0,2,9.0,0.23684210526315788,9.962567029624228,2,22.0,0.44825880720487843,2,22.0
235.0,4,11.0,0.2894736842105263,9.921488455127127,4,23.0,0.4956670279096573,4,23.0
240.0,3,6.0,0.17647058823529413,10.203707280171788,3,17.0,0.545581207934904,3,17.0
245.0,6,30.0,0.9375,10.01695548111711,6,41.0,0.5261730235057089,6,41.0
250.0,3,12.0,0.35294117647058826,9.071145594810165,3,33.0,0.4747936580710879,3,33.0
255.0,4,16.0,0.5161290322580645,8.808662195737506,4,36.0,0.4382160504850654,4,36.0
260.0,2,8.0,0.25806451612903225,8.945231072564562,2,28.0,0.5091825048193694,2,28.0
265.0,10,44.0,1.4193548387096775,8.043028432351853,8,56.0,0.38316433887393403,8,56.0
