step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.618712362532934,0,0.0,0.940701193234097,0,0.0
10.0,0,0.0,0.0,11.204770770326853,0,0.0,0.8470186276884324,0,0.0
15.0,1,1.0,0.09090909090909091,9.501682739714331,1,1.0,0.8062851732572971,1,1.0
20.0,2,9.0,0.6428571428571429,9.403526209905388,2,9.0,0.6459930729169817,2,9.0
25.0,2,6.0,0.3333333333333333,8.288323652292798,2,13.0,0.6079602868314721,2,13.0
30.0,4,12.0,0.5714285714285714,8.010163102910537,4,12.0,0.5304985641608195,4,12.0
35.0,2,7.0,0.28,8.69475348625914,2,13.0,0.5946816464221889,2,13.0
40.0,0,0.0,0.0,10.631242613776994,0,3.0,0.7879286046154496,0,3.0
45.0,2,2.0,0.06666666666666667,11.200228640881072,2,5.0,0.7828245561653394,2,5.0
50.0,4,16.0,0.5161290322580645,9.612404553287595,4,19.0,0.5498256038446208,4,19.0
55.0,0,0.0,0.0,10.05105353601972,0,12.0,0.7000515756839829,0,12.0
60.0,1,1.0,0.03125,11.140738786777964,1,2.0,0.7290172662297608,1,2.0
65.0,2,3.0,0.0967741935483871,10.302007767819813,2,5.0,0.5663631647523094,2,5.0
70.0,6,25.0,0.7575757575757576,10.358606266504607,6,26.0,0.5272902611307138,6,26.0
75.0,1,7.0,0.20588235294117646,10.471791032384974,1,16.0,0.6171521542405827,1,16.0
80.0,0,0.0,0.0,10.381044660466792,0,7.0,0.5600342074396739,0,7.0
85.0,3,4.0,0.13333333333333333,9.315625618087482,3,11.0,0.3412165835190271,3,11.0
90.0,6,29.0,1.0,9.542772899463587,6,36.0,0.4281953662996407,6,36.0
95.0,1,10.0,0.3225806451612903,10.238589026609258,1,27.0,0.5508825402984234,1,27.0
100.0,5,14.0,0.5384615384615384,8.726807664942331,3,36.0,0.40877810651832225,3,36.0
105.0,2,3.0,0.10344827586206896,8.577512949267653,2,44.0,0.4173889253036202,2,44.0
110.0,7,32.0,1.103448275862069,8.904811567020339,7,71.0,0.40861943654724353,7,71.0
115.0,2,17.0,0.5483870967741935,9.258653843470071,2,54.0,0.5842222188568718,2,54.0
120.0,2,4.0,0.13333333333333333,10.28488324829654,1,22.0,0.6494842789775851,1,22.0
125.0,0,0.0,0.0,11.55334456494941,0,16.0,0.7678727087437017,0,16.0
130.0,2,3.0,0.09375,10.775077704422571,1,1.0,0.7469168631588519,1,1.0
135.0,3,3.0,0.09090909090909091,10.102011096759856,3,5.0,0.5767868173742733,3,5.0
140.0,4,17.0,0.53125,9.649788644913084,4,19.0,0.5619852194731269,4,19.0
145.0,1,1.0,0.029411764705882353,10.459609560411009,1,9.0,0.6564569161853057,1,9.0
150.0,5,16.0,0.5,9.747136418835177,5,26.0,0.554631798709443,5,26.0
155.0,5,16.0,0.48484848484848486,9.044916020408941,5,37.0,0.5188446592360539,5,37.0
160.0,5,22.0,0.6285714285714286,8.707404399210802,5,47.0,0.44179565275684324,5,47.0
165.0,2,8.0,0.25,9.656524327809048,2,38.0,0.5880496775897013,2,38.0
170.0,5,20.0,0.5714285714285714,10.173767234843185,5,39.0,0.5745549445235717,5,39.0
175.0,2,17.0,0.5,9.60573125575252,2,36.0,0.5540657333822065,2,36.0
180.0,6,20.0,0.5714285714285714,9.20945706699172,5,52.0,0.38338703224043486,5,52.0
185.0,8,48.0,1.3714285714285714,8.9140096465188,8,72.0,0.39112831476064414,8,72.0
190.0,2,5.0,0.15151515151515152,8.960797305300014,2,52.0,0.5185595876897989,2,52.0
195.0,7,30.0,0.9090909090909091,10.060718242930825,6,58.0,0.5307386375446438,6,58.0
200.0,6,26.0,0.7878787878787878,9.314380268314014,6,60.0,0.4244209995363951,6,60.0
205.0,5,29.0,0.8529411764705882,9.351498339955976,5,55.0,0.4063436849472593,5,55.0
210.0,1,5.0,0.14285714285714285,9.15431309793306,1,33.0,0.4654134901240685,1,33.0
215.0,5,26.0,0.7647058823529411,10.132767117339988,5,46.0,0.5788321222188993,5,46.0
220.0,1,5.0,0.14705882352941177,10.854047694223324,1,24.0,0.7753010487552899,1,24.0
225.0,4,16.0,0.47058823529411764,11.129670189468778,3,32.0,0.6963737489698331,3,32.0
230.0,2,2.0,0.05714285714285714,10.389159027838593,2,27.0,0.591801811602341,2,27.0
235.0,7,24.0,0.7272727272727273,9.223618339534864,7,44.0,0.4558310700738346,7,44.0
240.0,1,1.0,0.02857142857142857,10.021891817214193,1,21.0,0.5855697324901724,1,21.0
245.0,4,15.0,0.4411764705882353,10.093383328702277,3,20.0,0.5461884033946155,3,20.0
250.0,3,5.0,0.15151515151515152,10.99649817025505,3,18.0,0.7163036612510083,3,18.0
255.0,5,24.0,0.6666666666666666,10.712352014895224,4,34.0,0.5790844001196546,4,34.0
