step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.91134632824211,0,0.0,0.9302916894913328,0,0.0
10.0,1,1.0,0.125,10.222574510930833,1,1.0,0.7738214630498402,1,1.0
15.0,0,0.0,0.0,10.459002753579421,0,0.0,0.8370142259112557,0,0.0
20.0,0,0.0,0.0,10.695544330533668,0,0.0,0.8370553444654486,0,0.0
25.0,0,0.0,0.0,12.775896184455926,0,0.0,0.9427502498441325,0,0.0
30.0,0,0.0,0.0,11.850968336578703,0,0.0,0.8284978494345863,0,0.0
35.0,4,10.0,0.4166666666666667,10.190236418052685,4,10.0,0.5881696885028365,4,10.0
40.0,1,4.0,0.16,9.397603164149551,1,10.0,0.6256163098088863,1,10.0
45.0,3,7.0,0.25925925925925924,8.330055922074186,3,12.0,0.47249487253536965,3,12.0
50.0,2,7.0,0.2413793103448276,9.038034788704712,2,12.0,0.5605158940810901,2,12.0
55.0,8,35.0,1.1290322580645162,8.134416982777946,7,36.0,0.30289043828588685,7,36.0
60.0,3,18.0,0.5806451612903226,8.38209575718809,3,39.0,0.3697912817332386,3,39.0
65.0,2,6.0,0.17647058823529413,10.373419122090137,2,11.0,0.5500914849010469,2,11.0
70.0,1,2.0,0.058823529411764705,11.41333737567469,1,13.0,0.6698704297068377,1,13.0
75.0,3,14.0,0.4117647058823529,11.62724539316805,3,19.0,0.6599370414585349,3,19.0
80.0,0,0.0,0.0,11.53236365726681,0,9.0,0.74793078842315,0,9.0
85.0,2,3.0,0.0967741935483871,10.51639590361801,2,12.0,0.5267932974429331,2,12.0
90.0,2,5.0,0.17857142857142858,9.706792837471454,2,17.0,0.4800763072454214,2,17.0
95.0,5,27.0,0.9,10.390320250230697,5,39.0,0.5211499746304585,5,39.0
100.0,1,9.0,0.32142857142857145,9.875429333834692,1,20.0,0.5130288372458022,1,20.0
105.0,3,8.0,0.27586206896551724,10.225592008204766,2,26.0,0.5326530621196877,2,26.0
110.0,3,11.0,0.36666666666666664,10.18300735570966,3,34.0,0.5077520615625076,3,34.0
115.0,6,38.0,1.3571428571428572,9.298456196002956,6,61.0,0.44362109960107365,6,61.0
120.0,3,25.0,0.8928571428571429,8.648017091516234,3,58.0,0.5242936692872365,3,58.0
125.0,5,19.0,0.6551724137931034,7.956089618618145,4,49.0,0.46362827348572866,4,49.0
130.0,1,1.0,0.034482758620689655,8.918181992302049,1,37.0,0.5884171316856814,1,37.0
135.0,6,22.0,0.6875,9.411192865876798,5,48.0,0.5911650431098953,5,48.0
140.0,1,2.0,0.0625,8.942100601409678,1,25.0,0.4778972928353556,1,25.0
