step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.413980633264055,0,0.0,0.9739122021863956,0,0.0
10.0,0,0.0,0.0,12.591932727645732,0,0.0,0.9383435115145079,0,0.0
15.0,0,0.0,0.0,12.756121399841518,0,0.0,0.9550478001658066,0,0.0
20.0,0,0.0,0.0,13.38288150034281,0,0.0,0.9143738447177254,0,0.0
25.0,2,3.0,0.17647058823529413,9.972406206097657,2,3.0,0.6145261696082467,2,3.0
30.0,0,0.0,0.0,10.374811750204431,0,4.0,0.7161343053165544,0,4.0
35.0,3,8.0,0.34782608695652173,10.22636713546578,3,8.0,0.6237942919004572,3,8.0
40.0,2,6.0,0.24,9.383399019579128,2,12.0,0.5553580225540752,2,12.0
45.0,4,13.0,0.52,9.712537207662066,4,15.0,0.5961219446190881,4,15.0
50.0,1,2.0,0.07407407407407407,10.053999970897353,1,5.0,0.6659176173983936,1,5.0
55.0,3,12.0,0.4,10.914153473284426,3,14.0,0.6287242535447042,3,14.0
60.0,0,0.0,0.0,11.141501517764969,0,8.0,0.7479573588551957,0,8.0
65.0,1,1.0,0.03571428571428571,11.67402512941813,0,0.0,0.9051469291894826,0,0.0
70.0,2,4.0,0.13793103448275862,11.344185331214836,2,4.0,0.6798747793771451,2,4.0
75.0,5,24.0,0.8571428571428571,9.805690426515278,5,24.0,0.5600317990688376,5,24.0
80.0,0,0.0,0.0,9.964159772833858,0,9.0,0.6621779722292117,0,9.0
85.0,2,3.0,0.10344827586206896,10.617365300071645,2,5.0,0.6578220356670518,2,5.0
90.0,3,7.0,0.25925925925925924,10.119854914403833,3,11.0,0.6908666631429783,3,11.0
95.0,5,32.0,1.1851851851851851,8.52668169411486,4,31.0,0.5490460241811359,4,31.0
100.0,9,71.0,2.3666666666666667,8.497175728546,8,65.0,0.5197801971512226,8,65.0
105.0,11,120.0,3.870967741935484,7.949447134127912,10,109.0,0.43654205729353146,10,109.0
110.0,4,40.0,1.25,7.803274045529886,4,77.0,0.49740016910967627,4,77.0
115.0,4,9.0,0.28125,8.611674096658682,2,83.0,0.5101011813893419,2,83.0
120.0,9,37.0,1.088235294117647,8.461674953217122,8,115.0,0.37521439790053723,8,115.0
125.0,4,25.0,0.6944444444444444,8.919376240294302,4,65.0,0.44831793888091126,4,65.0
