step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.44462122236024,0,0.0,0.9818141632102012,0,0.0
10.0,0,0.0,0.0,13.960181819528396,0,0.0,0.9710509905109658,0,0.0
15.0,0,0.0,0.0,10.172762669296404,0,0.0,0.7554920892997012,0,0.0
20.0,2,7.0,0.5384615384615384,10.27860868824882,2,7.0,0.6788550424500956,2,7.0
25.0,0,0.0,0.0,10.127831484474937,0,4.0,0.7290066150550492,0,4.0
30.0,2,8.0,0.4,10.097080213956367,2,8.0,0.6819144418913564,2,8.0
35.0,1,1.0,0.043478260869565216,10.572952774273158,1,5.0,0.7180099931603564,1,5.0
40.0,0,0.0,0.0,11.189084797622241,0,0.0,0.8343183978150723,0,0.0
45.0,1,4.0,0.15384615384615385,11.75297701463643,1,4.0,0.824026043899641,1,4.0
50.0,0,0.0,0.0,10.515056756927578,0,0.0,0.7262435819938889,0,0.0
55.0,4,11.0,0.39285714285714285,9.759101954021522,4,11.0,0.5976108486071712,4,11.0
60.0,0,0.0,0.0,11.06514602546674,0,0.0,0.9004127397519467,0,0.0
65.0,1,2.0,0.07142857142857142,11.526978612251003,1,2.0,0.8526992654241256,1,2.0
70.0,1,3.0,0.10714285714285714,11.664100429247464,1,3.0,0.8168262597498281,1,3.0
75.0,3,12.0,0.41379310344827586,10.347264867291303,3,12.0,0.6534487378104418,3,12.0
80.0,0,0.0,0.0,9.203049429208178,0,4.0,0.6395178215113992,0,4.0
85.0,5,16.0,0.5714285714285714,9.300702691558245,4,11.0,0.5807163919586774,4,11.0
90.0,1,4.0,0.14285714285714285,9.457393835205675,1,11.0,0.6815540217253294,1,11.0
95.0,4,12.0,0.3870967741935484,9.28672852525703,3,18.0,0.574242799866938,3,18.0
100.0,2,6.0,0.1875,10.257785049839605,2,20.0,0.6873636486196012,2,20.0
105.0,1,7.0,0.21875,10.33295048898371,1,26.0,0.6204675182586157,1,26.0
110.0,5,21.0,0.6774193548387096,9.809362870288119,3,21.0,0.6071987675126297,3,21.0
115.0,6,41.0,1.1714285714285715,9.68690664799658,5,44.0,0.48815097976826083,5,44.0
120.0,4,46.0,1.3529411764705883,10.09597688895571,4,52.0,0.5604236318359483,4,52.0
125.0,3,7.0,0.22580645161290322,9.443092940242243,3,23.0,0.5282227186792154,3,23.0
130.0,4,19.0,0.5588235294117647,9.954472901364193,4,25.0,0.6205374368708121,4,25.0
135.0,2,14.0,0.45161290322580644,10.232813565696414,2,24.0,0.6607043474917127,2,24.0
140.0,2,7.0,0.22580645161290322,9.562588551617905,2,22.0,0.512328901781946,2,22.0
145.0,6,28.0,0.875,9.129599615860792,5,40.0,0.46639840080478834,5,40.0
150.0,1,2.0,0.058823529411764705,9.376511612270846,1,33.0,0.5845035804033081,1,33.0
155.0,3,7.0,0.21875,9.563136391682717,3,31.0,0.5494005048822013,3,31.0
160.0,5,28.0,0.875,10.430477527359118,5,52.0,0.5439277469804953,5,52.0
165.0,2,20.0,0.625,10.908145433898454,2,41.0,0.7087731391248403,2,41.0
170.0,1,1.0,0.030303030303030304,11.32924586514613,1,44.0,0.6527607052368933,1,44.0
175.0,3,9.0,0.28125,11.333747102695423,3,19.0,0.6928526246553629,3,19.0
180.0,1,3.0,0.0967741935483871,10.093961850063808,1,13.0,0.6521481280073893,1,13.0
185.0,5,17.0,0.5862068965517241,9.737310800927046,5,27.0,0.557774669462481,5,27.0
