step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.07305699112522,0,0.0,0.8948768387537535,0,0.0
10.0,0,0.0,0.0,13.028633122042677,0,0.0,0.9494756851725804,0,0.0
15.0,0,0.0,0.0,12.886038856930035,0,0.0,0.9564133229939414,0,0.0
20.0,1,2.0,0.14285714285714285,10.964709379595977,1,2.0,0.7478169642792044,1,2.0
25.0,4,15.0,0.8333333333333334,9.696658969498138,4,15.0,0.6543153183304531,4,15.0
30.0,5,38.0,1.9,7.76071145519748,5,38.0,0.4714918483211567,5,38.0
35.0,11,81.0,3.375,6.588927572242388,10,80.0,0.3325688106910909,10,80.0
40.0,11,134.0,4.962962962962963,7.183102568261229,11,134.0,0.40094953573049047,11,134.0
45.0,13,195.0,6.5,6.476190938141424,13,195.0,0.27934624906116445,13,195.0
50.0,15,268.0,8.64516129032258,6.234268601105337,15,268.0,0.2645225491071778,15,268.0
55.0,18,352.0,10.666666666666666,5.719991804994188,18,352.0,0.24898097257266977,18,352.0
60.0,19,444.0,13.058823529411764,5.1723066689022925,19,444.0,0.21398020852851896,19,444.0
65.0,21,547.0,14.783783783783784,5.6971589417604465,21,547.0,0.2655792239485019,21,547.0
70.0,21,652.0,16.71794871794872,5.954963587284403,21,652.0,0.3271653866917935,21,652.0
75.0,13,325.0,8.125,5.270851707017465,13,488.0,0.31277444825094153,13,488.0
80.0,3,10.0,0.24390243902439024,6.5848148906022415,3,366.0,0.364420618117259,3,366.0
85.0,3,9.0,0.2,8.08301707947602,2,224.0,0.40879631710172587,2,224.0
90.0,3,4.0,0.0851063829787234,8.077184900697183,3,231.0,0.2941793644223099,3,231.0
95.0,10,33.0,0.673469387755102,8.37165303552724,9,254.0,0.27545108976500593,9,254.0
100.0,10,37.0,0.74,8.09228973764342,10,211.0,0.3225869503899544,10,211.0
105.0,5,23.0,0.5111111111111111,7.502299991480673,5,247.0,0.28955208660176585,5,247.0
110.0,6,15.0,0.36585365853658536,6.721676454185211,6,246.0,0.2800732427867583,6,246.0
115.0,13,69.0,1.6046511627906976,6.199535472578554,13,300.0,0.2243677521233673,13,300.0
120.0,14,80.0,1.951219512195122,6.065523273343875,14,275.0,0.20119110935135462,14,275.0
125.0,7,35.0,0.813953488372093,7.841745442060886,6,209.0,0.36316065828881516,6,209.0
130.0,8,44.0,1.0,7.598485102360001,6,234.0,0.3548132129964014,6,234.0
135.0,9,24.0,0.5333333333333333,6.896956470953215,9,254.0,0.2868965582227448,9,254.0
