step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,center_stopped,center_accumulated_waiting_time,center_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.805683550688576,0,0.0,0.979271166994266,0,0.0
10.0,0,0.0,0.0,12.47003846785681,0,0.0,0.9439650407573397,0,0.0
15.0,0,0.0,0.0,11.227284882429371,0,0.0,0.8860368820392177,0,0.0
20.0,0,0.0,0.0,11.4600000780524,0,0.0,0.8158549632866393,0,0.0
25.0,3,10.0,0.5882352941176471,10.054494003829928,3,10.0,0.6645404403771316,3,10.0
30.0,0,0.0,0.0,8.829608815458672,0,4.0,0.6240442637568957,0,4.0
35.0,4,16.0,0.64,9.43888632291165,4,16.0,0.6035599159014425,4,16.0
40.0,3,7.0,0.25,9.276075783753504,3,14.0,0.6161929156130769,3,14.0
45.0,5,17.0,0.5666666666666667,8.45186089506128,4,26.0,0.4752993137537967,4,26.0
50.0,3,5.0,0.16129032258064516,8.39717795606062,3,22.0,0.5104703811297465,3,22.0
55.0,8,35.0,1.09375,9.177021238443842,7,48.0,0.520236637112874,7,48.0
60.0,10,73.0,2.1470588235294117,8.921369041859608,10,90.0,0.4237485702536071,10,90.0
65.0,4,42.0,1.1666666666666667,9.233695711837532,4,80.0,0.5271930319351416,4,80.0
70.0,2,8.0,0.22857142857142856,10.506888122638816,2,33.0,0.6735358363301068,2,33.0
75.0,2,18.0,0.5294117647058824,11.162177090750205,2,18.0,0.6852777881791682,2,18.0
80.0,1,3.0,0.08823529411764706,10.455581957843762,1,15.0,0.6189500821383719,1,15.0
85.0,5,23.0,0.6216216216216216,10.88191443649933,5,23.0,0.6272480731248642,5,23.0
90.0,2,11.0,0.3142857142857143,10.632010597822548,2,20.0,0.6301274480908935,2,20.0
95.0,3,13.0,0.38235294117647056,9.661003510531753,3,32.0,0.5011125879952141,3,32.0
100.0,6,15.0,0.4411764705882353,8.341086125754007,6,34.0,0.3736853102300284,6,34.0
105.0,10,59.0,1.7878787878787878,8.839905744490355,9,74.0,0.3852697681046708,9,74.0
110.0,4,24.0,0.7058823529411765,9.345099409511416,4,55.0,0.517524707012684,4,55.0
115.0,5,14.0,0.42424242424242425,9.57968566869801,3,62.0,0.5088010573914331,3,62.0
120.0,9,48.0,1.4545454545454546,8.344480767679885,8,95.0,0.3732604474420939,8,95.0
125.0,3,9.0,0.2647058823529412,9.45961335483898,3,65.0,0.5091680581886431,3,65.0
130.0,3,7.0,0.2,9.620746867844703,3,64.0,0.5160585678560613,3,64.0
135.0,8,39.0,1.1142857142857143,9.220347207028958,8,95.0,0.4266264869152032,8,95.0
140.0,3,20.0,0.6060606060606061,9.58860635665243,3,68.0,0.5566874955513504,3,68.0
145.0,3,9.0,0.2571428571428571,10.058165403293442,3,50.0,0.5924583630661928,3,50.0
150.0,4,20.0,0.6060606060606061,10.301246100534442,4,20.0,0.5872073022559153,4,20.0
155.0,6,47.0,1.3055555555555556,10.007668442226596,6,47.0,0.5351288421747598,6,47.0
160.0,2,13.0,0.37142857142857144,10.125335447390468,2,29.0,0.6654660145569534,2,29.0
165.0,5,14.0,0.4117647058823529,9.589890466934682,4,39.0,0.5599727498644741,4,39.0
170.0,4,15.0,0.45454545454545453,9.477208141119103,4,52.0,0.5532776500585227,4,52.0
175.0,5,20.0,0.5882352941176471,9.62644046502562,4,45.0,0.5121257982600598,4,45.0
180.0,11,64.0,1.8823529411764706,8.979466444888773,10,84.0,0.39175690157441767,10,84.0
185.0,2,9.0,0.2727272727272727,8.935151168057645,2,40.0,0.5487594469054963,2,40.0
190.0,7,27.0,0.8181818181818182,8.592498942486214,5,56.0,0.45145365925572645,5,56.0
195.0,8,47.0,1.3823529411764706,7.879209707105154,8,73.0,0.3636065209531929,8,73.0
200.0,9,80.0,2.3529411764705883,7.786140415513808,9,93.0,0.3806485999096159,9,93.0
205.0,6,29.0,0.7837837837837838,7.591342169545236,6,69.0,0.3682171200212026,6,69.0
210.0,5,20.0,0.5263157894736842,9.30162960213498,4,39.0,0.5242725625166874,4,39.0
215.0,2,4.0,0.11428571428571428,9.993674301765537,2,31.0,0.624233981527837,2,31.0
220.0,7,32.0,0.8648648648648649,10.644841678252018,6,54.0,0.6401853289413251,6,54.0
225.0,3,6.0,0.15789473684210525,9.645658654851308,3,41.0,0.5153662419789335,3,41.0
230.0,7,37.0,1.0571428571428572,8.347759293937193,7,51.0,0.416328851678126,7,51.0
235.0,4,11.0,0.3142857142857143,8.976914719847775,4,31.0,0.5822195584424908,4,31.0
240.0,5,14.0,0.3888888888888889,9.967768532731924,4,28.0,0.6247043448632905,4,28.0
245.0,4,26.0,0.7027027027027027,10.203412677243973,4,30.0,0.5782060312518907,4,30.0
250.0,2,4.0,0.10810810810810811,9.980678776728416,2,13.0,0.6289431254407961,2,13.0
255.0,5,23.0,0.6216216216216216,9.733708989137295,4,25.0,0.545845385100652,4,25.0
260.0,3,13.0,0.3611111111111111,9.07655555847084,2,12.0,0.5097195153373948,2,12.0
265.0,7,28.0,0.8,9.159978692821705,6,37.0,0.4254807491731919,6,37.0
270.0,3,7.0,0.19444444444444445,10.214006173123119,3,34.0,0.566008751585654,3,34.0
275.0,3,18.0,0.5294117647058824,11.312331267264577,3,28.0,0.7181739587719317,3,28.0
280.0,2,4.0,0.1111111111111111,10.352477297864821,2,14.0,0.6509283260302714,2,14.0
285.0,4,14.0,0.4117647058823529,9.90405039053407,3,11.0,0.5813867181687496,3,11.0
290.0,2,4.0,0.125,9.915183414716246,2,17.0,0.5579504213781682,2,17.0
295.0,7,32.0,0.9411764705882353,9.20787778630417,7,40.0,0.48331073453824386,7,40.0
300.0,2,10.0,0.3225806451612903,9.272860229626348,2,29.0,0.5961659454233261,2,29.0
305.0,2,9.0,0.2647058823529412,9.96013767091527,2,33.0,0.5978519207421901,2,33.0
310.0,3,7.0,0.2,10.152640801334735,3,31.0,0.6468406166730456,3,31.0
315.0,6,29.0,0.8787878787878788,9.418263951161967,5,50.0,0.5580472848635222,5,50.0
320.0,4,17.0,0.53125,9.306626913487367,4,39.0,0.5454835304414049,4,39.0
325.0,2,13.0,0.3939393939393939,9.336974231956491,2,28.0,0.4841033809314037,2,28.0
330.0,0,0.0,0.0,10.157905078498452,0,17.0,0.6307627359028825,0,17.0
335.0,3,11.0,0.3235294117647059,11.027498387303226,3,26.0,0.68730112153046,3,26.0
340.0,1,7.0,0.19444444444444445,11.408456162514451,1,23.0,0.7845755764223623,1,23.0
345.0,3,9.0,0.2727272727272727,10.868395808062113,1,24.0,0.7596304033238438,1,24.0
350.0,4,7.0,0.21875,9.488580833321915,4,36.0,0.5466906515033777,4,36.0
355.0,6,34.0,1.1333333333333333,9.664522864219055,6,62.0,0.47603270708453843,6,62.0
360.0,1,5.0,0.15625,9.757056538339485,1,30.0,0.6194314072579379,1,30.0
365.0,3,6.0,0.18181818181818182,10.232719823243826,2,34.0,0.6834077943324672,2,34.0
370.0,4,9.0,0.2647058823529412,9.526919983293746,4,45.0,0.5440073904692732,4,45.0
375.0,7,37.0,1.1935483870967742,9.074868859294487,7,77.0,0.5370623456476449,7,77.0
380.0,1,1.0,0.029411764705882353,8.732044763444614,1,27.0,0.5407222485144471,1,27.0
385.0,5,20.0,0.5714285714285714,9.326379920988918,4,34.0,0.5361627145780877,4,34.0
390.0,2,12.0,0.36363636363636365,10.332176944635249,2,40.0,0.6573446510068978,2,40.0
395.0,2,12.0,0.35294117647058826,10.79592748837157,2,40.0,0.6882847772941018,2,40.0
400.0,1,1.0,0.02857142857142857,10.178085913801944,1,10.0,0.665124529051232,1,10.0
405.0,7,22.0,0.6666666666666666,9.618228406897694,6,28.0,0.5389563102284932,6,28.0
410.0,2,9.0,0.2571428571428571,9.442376807621445,2,21.0,0.5119164615017762,2,21.0
415.0,4,15.0,0.42857142857142855,9.630950359923416,4,18.0,0.4991696359443424,4,18.0
420.0,2,3.0,0.08571428571428572,10.205751027385345,2,6.0,0.658860761179649,2,6.0
425.0,3,15.0,0.4411764705882353,10.947191216675625,3,15.0,0.6108971007862107,3,15.0
430.0,1,2.0,0.06060606060606061,10.769709057194953,1,4.0,0.7171680424403134,1,4.0
435.0,6,20.0,0.6060606060606061,9.806474102970602,5,17.0,0.49959657652927625,5,17.0
440.0,4,23.0,0.71875,9.175318250556899,4,31.0,0.44836782195855374,4,31.0
445.0,5,12.0,0.3870967741935484,9.584888393812665,4,44.0,0.5176952635227848,4,44.0
450.0,3,9.0,0.2903225806451613,10.138484174168019,3,45.0,0.620975289537462,3,45.0
455.0,2,11.0,0.3548387096774194,10.176831595715873,2,44.0,0.6932444165681871,2,44.0
460.0,2,3.0,0.09090909090909091,10.278321780292208,2,27.0,0.6720066080258289,2,27.0
465.0,4,19.0,0.59375,10.26039157471412,4,42.0,0.6672238990677717,4,42.0
470.0,2,12.0,0.3870967741935484,10.119680305059333,2,33.0,0.6529957421200944,2,33.0
475.0,4,19.0,0.5588235294117647,9.834821858893145,4,47.0,0.5846644424747727,4,47.0
480.0,7,48.0,1.4545454545454546,8.889187456884835,7,48.0,0.4553783547910052,7,48.0
485.0,2,6.0,0.17647058823529413,8.66362778367504,2,28.0,0.5205652215714756,2,28.0
490.0,4,17.0,0.4722222222222222,9.122757924149612,3,24.0,0.5082145365589051,3,24.0
